code,year,d_alcohol_use_disorders,d_neonatal_disorders,d_conflict_and_terrorism,d_diarrheal_diseases,d_environmental_heat_and_cold_exposure
TGO,2013,44,5231,6,7457,37
TGO,2014,45,5154,0,7238,38
TGO,2015,46,5040,0,7017,38
TGO,2016,48,4916,0,6862,39
TGO,2017,50,4771,12,6714,39
TGO,2018,51,4639,0,6171,38
TGO,2019,53,4518,0,5848,38
TKL,1990,0,1,0,0,0
TKL,1991,0,1,0,0,0
TKL,1992,0,1,0,0,0
TKL,1993,0,0,0,0,0
TKL,1994,0,0,0,0,0
TKL,1995,0,0,0,0,0
TKL,1996,0,0,0,0,0
TKL,1997,0,0,0,0,0
TKL,1998,0,0,0,0,0
TKL,1999,0,0,0,0,0
TKL,2000,0,0,0,0,0
TKL,2001,0,0,0,0,0
TKL,2002,0,0,0,0,0
TKL,2003,0,0,0,0,0
TKL,2004,0,0,0,0,0
TKL,2005,0,0,0,0,0
TKL,2006,0,0,0,0,0
TKL,2007,0,0,0,0,0
TKL,2008,0,0,0,0,0
TKL,2009,0,0,0,0,0
TKL,2010,0,0,0,0,0
TKL,2011,0,0,0,0,0
TKL,2012,0,0,0,0,0
TKL,2013,0,0,0,0,0
TKL,2014,0,0,0,0,0
TKL,2015,0,0,0,0,0
TKL,2016,0,0,0,0,0
TKL,2017,0,0,0,0,0
TKL,2018,0,0,0,0,0
TKL,2019,0,0,0,0,0
TON,1990,1,25,0,5,0
TON,1991,1,25,0,5,0
TON,1992,1,24,0,5,0
TON,1993,1,24,0,5,0
TON,1994,1,24,0,5,0
TON,1995,1,24,0,5,0
TON,1996,1,23,0,4,0
TON,1997,1,23,0,4,0
TON,1998,1,23,0,4,0
TON,1999,1,23,0,4,0
TON,2000,1,23,0,4,0
TON,2001,1,22,0,4,0
TON,2002,1,22,0,4,0
TON,2003,1,22,0,4,0
TON,2004,1,21,0,4,0
TON,2005,1,20,0,3,0
TON,2006,1,20,0,3,0
TON,2007,1,20,0,3,0
TON,2008,1,20,0,3,0
TON,2009,1,19,0,3,0
TON,2010,1,18,0,3,0
TON,2011,1,17,0,3,0
TON,2012,1,17,0,3,0
TON,2013,1,16,0,3,0
TON,2014,1,15,0,3,0
TON,2015,1,14,0,3,0
TON,2016,1,14,0,3,0
TON,2017,1,13,0,3,0
TON,2018,1,12,0,3,0
TON,2019,1,12,0,3,0
TTO,1990,15,350,39,50,1
TTO,1991,16,330,9,48,1
TTO,1992,15,316,11,48,1
TTO,1993,15,304,10,47,1
TTO,1994,14,294,19,46,1
TTO,1995,13,290,22,45,1
TTO,1996,13,281,23,41,1
TTO,1997,12,276,19,37,1
TTO,1998,13,271,5,36,1
TTO,1999,14,276,0,37,1
TTO,2000,13,281,0,34,1
TTO,2001,15,275,0,34,1
TTO,2002,18,265,0,33,1
TTO,2003,20,255,0,32,1
TTO,2004,22,238,0,29,1
TTO,2005,24,224,0,28,1
TTO,2006,26,210,0,26,1
TTO,2007,28,197,0,25,1
TTO,2008,29,192,0,25,1
TTO,2009,30,186,0,25,1
TTO,2010,30,178,0,24,1
TTO,2011,31,170,0,23,1
TTO,2012,29,163,0,22,1
TTO,2013,30,160,0,23,1
TTO,2014,30,154,0,23,1
TTO,2015,30,148,0,24,1
TTO,2016,31,141,0,24,1
TTO,2017,31,135,0,24,1
TTO,2018,31,130,0,25,1
TTO,2019,32,125,0,25,1
TUN,1990,20,5362,0,238,8
TUN,1991,21,5142,4,218,8
TUN,1992,22,4904,0,201,8
TUN,1993,23,4666,0,186,9
TUN,1994,24,4410,1,173,8
TUN,1995,25,4152,7,163,8
TUN,1996,25,3878,0,151,8
TUN,1997,26,3619,0,144,8
TUN,1998,26,3351,0,137,8
TUN,1999,27,3152,0,134,8
TUN,2000,27,2996,5,130,8
TUN,2001,27,2848,3,126,8
TUN,2002,27,2696,22,124,8
TUN,2003,28,2547,0,123,8
TUN,2004,28,2374,0,122,8
TUN,2005,28,2245,0,122,8
TUN,2006,29,2132,2,123,8
TUN,2007,29,2032,28,124,8
TUN,2008,29,1950,0,125,8
TUN,2009,30,1886,0,127,8
TUN,2010,30,1852,0,129,8
TUN,2011,31,1778,20,131,8
TUN,2012,31,1624,9,130,8
TUN,2013,32,1508,73,129,8
TUN,2014,32,1396,92,128,8
TUN,2015,32,1288,106,126,8
TUN,2016,33,1181,74,125,8
TUN,2017,33,1079,11,124,8
TUN,2018,34,976,17,122,8
TUN,2019,34,894,15,121,8
TUR,1990,156,45189,824,3343,69
TUR,1991,161,43053,703,3145,68
TUR,1992,166,40852,3012,2993,66
TUR,1993,170,38458,2529,2896,66
TUR,1994,174,36613,5059,2865,66
TUR,1995,176,34865,3318,2839,65
TUR,1996,176,32453,3432,2753,64
TUR,1997,176,30476,2366,2704,62
TUR,1998,175,28581,1983,2650,60
TUR,1999,174,26476,1286,2574,58
TUR,2000,169,24668,133,2414,66
TUR,2001,170,23475,104,2267,84
TUR,2002,170,22242,28,2150,54
TUR,2003,171,20796,173,1753,54
TUR,2004,171,19106,231,1521,65
TUR,2005,168,17256,400,1340,60
TUR,2006,165,15405,269,1238,66
TUR,2007,163,13861,485,1151,58
TUR,2008,163,12683,474,1082,54
TUR,2009,170,11928,144,958,54
TUR,2010,172,11290,218,889,55
TUR,2011,174,10272,451,846,54
TUR,2012,179,9795,990,818,52
TUR,2013,192,9633,1309,804,49
TUR,2014,207,9480,1120,786,47
TUR,2015,220,9092,1549,763,45
TUR,2016,231,8703,2555,755,45
TUR,2017,235,8003,451,747,45
TUR,2018,238,7450,1509,738,44
TUR,2019,240,6943,309,732,44
TKM,1990,95,1743,0,1363,8
TKM,1991,98,1767,458,1189,7
TKM,1992,102,1740,360,1133,8
TKM,1993,107,1668,105,1139,12
TKM,1994,132,1567,0,1257,17
TKM,1995,150,1509,0,1290,22
TKM,1996,161,1464,0,1251,32
TKM,1997,180,1431,0,1175,46
TKM,1998,197,1426,0,1073,58
TKM,1999,198,1457,4,958,65
TKM,2000,195,1440,4,779,62
TKM,2001,203,1450,20,633,67
TKM,2002,223,1474,6,515,77
TKM,2003,243,1488,6,417,86
TKM,2004,264,1500,10,351,93
TKM,2005,282,1516,35,310,101
TKM,2006,282,1533,4,271,107
TKM,2007,267,1547,4,241,119
TKM,2008,246,1560,5,217,129
TKM,2009,218,1573,5,192,128
TKM,2010,192,1568,80,166,133
TKM,2011,176,1558,18,143,142
TKM,2012,164,1526,50,118,146
TKM,2013,156,1487,4,103,160
TKM,2014,151,1435,10,88,156
TKM,2015,153,1403,12,83,157
TKM,2016,162,1315,0,82,150
TKM,2017,168,1243,0,81,145
TKM,2018,174,1177,0,78,140
TKM,2019,180,1113,0,75,136
TUV,1990,0,7,0,3,0
TUV,1991,0,7,0,3,0
TUV,1992,0,6,0,3,0
TUV,1993,0,6,0,2,0
TUV,1994,0,5,0,2,0
TUV,1995,0,5,0,2,0
TUV,1996,0,5,0,2,0
TUV,1997,0,5,0,2,0
TUV,1998,0,4,0,2,0
TUV,1999,0,4,0,2,0
TUV,2000,0,4,0,2,0
TUV,2001,0,3,0,2,0
TUV,2002,0,3,0,2,0
TUV,2003,0,3,0,2,0
TUV,2004,0,3,0,2,0
TUV,2005,0,2,0,2,0
TUV,2006,0,2,0,2,0
TUV,2007,0,2,0,1,0
TUV,2008,0,2,0,1,0
TUV,2009,0,2,0,1,0
TUV,2010,0,2,0,1,0
TUV,2011,0,2,0,1,0
TUV,2012,0,2,0,1,0
TUV,2013,0,2,0,1,0
TUV,2014,0,1,0,1,0
TUV,2015,0,1,0,1,0
TUV,2016,0,1,0,1,0
TUV,2017,0,1,0,1,0
TUV,2018,0,1,0,1,0
TUV,2019,0,1,0,1,0
UGA,1990,113,24236,893,21701,104
UGA,1991,121,24417,1020,22278,112
UGA,1992,125,24641,74,22555,115
UGA,1993,132,25491,0,22697,121
UGA,1994,139,26311,182,22695,126
UGA,1995,145,27317,682,22599,131
UGA,1996,151,28450,2266,22181,136
UGA,1997,155,29520,1649,21813,138
UGA,1998,161,30337,1517,21106,142
UGA,1999,164,31131,1241,20063,143
UGA,2000,169,32172,924,18873,145
UGA,2001,172,32955,237,17899,146
UGA,2002,173,32852,2401,16810,144
UGA,2003,175,32533,3110,15412,142
UGA,2004,179,33331,2475,14955,145
UGA,2005,181,34114,1252,14210,145
UGA,2006,183,34457,460,13626,144
UGA,2007,186,34511,192,13207,143
UGA,2008,186,34221,123,12628,140
UGA,2009,190,34215,211,12246,140
UGA,2010,194,34728,311,12188,142
UGA,2011,201,34759,133,12035,143
UGA,2012,208,34720,31,12390,146
UGA,2013,217,35269,71,13450,155
UGA,2014,225,35267,920,13941,161
UGA,2015,231,34358,228,13505,159
UGA,2016,237,35750,177,13307,160
UGA,2017,241,33646,254,12444,154
UGA,2018,252,32426,361,11757,154
UGA,2019,261,30955,61,10955,152
UKR,1990,7503,4935,0,198,3794
UKR,1991,8441,4678,0,190,4123
UKR,1992,9426,4245,1,190,4512
UKR,1993,10315,3902,0,199,4850
UKR,1994,11173,3747,4,285,5239
UKR,1995,12174,3482,0,221,5793
UKR,1996,12436,3249,0,187,5543
UKR,1997,12258,3034,2,168,5092
UKR,1998,11824,2812,0,149,4566
UKR,1999,11982,2635,1,141,4664
UKR,2000,12304,2447,0,122,4819
UKR,2001,12446,2245,0,106,4726
UKR,2002,12693,2019,1,95,4823
UKR,2003,12771,1911,0,85,4748
UKR,2004,13030,1923,0,80,4834
UKR,2005,12951,1931,59,76,4850
UKR,2006,12277,2079,56,74,5176
UKR,2007,11801,2300,54,75,4316
UKR,2008,10981,2295,51,76,4029
UKR,2009,9421,2163,40,72,3175
UKR,2010,8380,2076,39,74,2757
UKR,2011,7701,1983,34,75,2521
UKR,2012,7351,1897,34,78,2617
UKR,2013,7163,1722,1,81,2355
UKR,2014,6804,1690,5774,79,2267
UKR,2015,7349,1807,2079,92,2986
UKR,2016,7317,1683,362,91,2880
UKR,2017,7473,1537,478,87,2835
UKR,2018,7601,1414,281,86,2768
UKR,2019,7716,1305,227,83,2733
ARE,1990,11,329,0,24,3
ARE,1991,11,299,0,24,3
ARE,1992,12,272,0,24,3
ARE,1993,13,242,0,24,3
ARE,1994,14,215,0,25,3
ARE,1995,15,189,0,25,3
ARE,1996,16,168,0,25,3
ARE,1997,16,161,0,24,3
ARE,1998,17,165,0,24,4
ARE,1999,18,174,0,25,4
ARE,2000,18,180,0,26,4
ARE,2001,19,186,0,26,4
ARE,2002,19,189,0,27,4
ARE,2003,20,187,0,28,4
ARE,2004,21,178,0,28,5
ARE,2005,22,170,0,29,5
ARE,2006,25,166,0,30,5
ARE,2007,31,178,0,31,7
ARE,2008,38,187,0,34,8
ARE,2009,45,190,0,37,10
ARE,2010,48,182,1,39,10
ARE,2011,52,171,0,40,11
ARE,2012,55,160,0,42,11
ARE,2013,59,150,0,44,11
ARE,2014,63,139,1,46,12
ARE,2015,66,127,0,48,12
ARE,2016,69,115,0,51,12
ARE,2017,72,103,0,54,12
ARE,2018,74,92,0,57,12
ARE,2019,76,83,0,60,12
GBR,1990,433,3015,126,120,233
GBR,1991,452,2859,218,132,235
GBR,1992,471,2622,136,154,228
GBR,1993,510,2512,52,189,243
GBR,1994,557,2422,89,223,246
GBR,1995,605,2370,21,274,247
GBR,1996,662,2385,22,335,248
GBR,1997,732,2320,30,409,284
GBR,1998,803,2246,130,508,241
GBR,1999,884,2172,57,639,239
GBR,2000,995,2060,14,804,224
GBR,2001,1176,1965,14,1020,205
GBR,2002,1290,1949,5,1255,192
GBR,2003,1389,2028,55,1524,201
GBR,2004,1482,2006,24,1784,175
GBR,2005,1561,2028,81,2088,170
GBR,2006,1620,2068,68,2361,170
GBR,2007,1673,2079,95,2452,168
GBR,2008,1720,2026,56,2310,166
GBR,2009,1742,1973,112,2070,195
GBR,2010,1751,1918,104,1865,154
GBR,2011,1754,1875,51,1708,145
GBR,2012,1751,1767,47,1610,141
GBR,2013,1741,1651,14,1524,137
GBR,2014,1749,1611,9,1426,128
GBR,2015,1742,1605,3,1394,121
GBR,2016,1754,1589,11,1342,119
GBR,2017,1768,1553,0,1325,119
GBR,2018,1760,1517,0,1391,126
GBR,2019,1762,1484,2,1419,128
USA,1990,6763,19306,21,681,1468
USA,1991,6868,18307,159,746,1406
USA,1992,7035,17259,78,816,1371
USA,1993,7200,16700,72,925,1635
USA,1994,7347,15899,44,1034,1416
USA,1995,7484,15042,190,1170,1911
USA,1996,7578,14531,43,1330,1428
USA,1997,7701,14439,32,1571,1383
USA,1998,7924,14632,197,1907,1443
USA,1999,8298,14776,46,2531,1470
USA,2000,8666,14828,41,3266,1296
USA,2001,9062,14623,4279,4020,1225
USA,2002,9418,14839,66,4932,1405
USA,2003,9740,14976,538,5870,1187
USA,2004,10033,14859,927,6844,1172
USA,2005,10356,15105,969,7953,1313
USA,2006,10670,15221,948,8885,1450
USA,2007,10896,15210,1031,9586,1201
USA,2008,11191,14606,487,10287,1186
USA,2009,11476,13675,502,10637,1176
USA,2010,11831,12837,579,10928,1184
USA,2011,12227,12602,489,11327,1208
USA,2012,12635,12455,326,11466,1206
USA,2013,13089,12376,170,11553,1231
USA,2014,13542,12284,91,11541,1268
USA,2015,14005,12235,74,11625,1304
USA,2016,14347,12035,57,11572,1370
USA,2017,14169,11642,17,11354,1346
USA,2018,14162,11223,2,11518,1365
USA,2019,14044,10994,31,11727,1378
VIR,1990,7,21,0,1,1
VIR,1991,7,20,0,1,1
VIR,1992,7,18,0,1,1
VIR,1993,7,17,0,1,1
VIR,1994,7,17,0,1,1
VIR,1995,7,16,0,1,1
VIR,1996,8,15,0,1,1
VIR,1997,8,14,0,1,1
VIR,1998,8,13,0,1,1
VIR,1999,9,12,0,1,1
VIR,2000,9,12,0,1,1
VIR,2001,9,11,0,1,1
VIR,2002,9,10,0,1,0
VIR,2003,9,10,0,1,0
VIR,2004,9,9,0,1,0
VIR,2005,9,9,0,1,0
VIR,2006,10,9,0,1,0
VIR,2007,12,8,0,1,1
VIR,2008,12,8,0,1,1
VIR,2009,12,8,0,1,1
VIR,2010,13,7,0,1,1
VIR,2011,13,7,0,1,1
VIR,2012,13,7,0,1,1
VIR,2013,13,6,0,1,1
VIR,2014,13,6,0,1,1
VIR,2015,13,5,0,1,1
VIR,2016,13,5,0,1,1
VIR,2017,13,5,0,1,1
VIR,2018,12,5,0,1,1
VIR,2019,12,4,0,1,1
URY,1990,45,585,0,129,3
URY,1991,45,574,0,129,3
URY,1992,51,549,0,119,3
URY,1993,56,568,0,112,3
URY,1994,60,551,0,107,3
URY,1995,65,555,0,109,3
URY,1996,72,522,1,108,3
URY,1997,81,484,0,109,3
URY,1998,87,450,0,109,3
URY,1999,92,409,0,110,3
URY,2000,89,382,0,107,4
URY,2001,89,366,0,104,5
URY,2002,83,364,0,108,7
URY,2003,81,380,0,114,8
URY,2004,82,338,0,116,8
URY,2005,81,300,0,115,10
URY,2006,84,268,0,115,11
URY,2007,88,265,0,125,13
URY,2008,90,244,0,128,11
URY,2009,92,223,0,130,10
URY,2010,97,229,0,145,11
URY,2011,98,225,0,158,9
URY,2012,100,210,0,168,8
URY,2013,106,198,0,173,8
URY,2014,110,177,0,175,7
URY,2015,111,169,0,176,7
URY,2016,111,165,2,170,6
URY,2017,111,161,0,169,6
URY,2018,111,154,0,167,6
URY,2019,111,148,0,166,6
UZB,1990,459,8798,2,4006,97
UZB,1991,519,8777,0,3890,101
UZB,1992,580,8750,0,3811,108
UZB,1993,694,8696,128,3617,119
UZB,1994,846,8652,26,3388,128
UZB,1995,994,8703,0,3022,135
UZB,1996,1099,8612,0,2537,143
UZB,1997,1133,8487,0,2038,142
UZB,1998,1137,8319,0,1551,142
UZB,1999,1104,8201,69,1164,141
UZB,2000,1018,8111,298,905,148
UZB,2001,894,7964,20,716,153
UZB,2002,736,7911,0,561,158
UZB,2003,584,7998,0,447,162
UZB,2004,409,7936,73,365,165
UZB,2005,341,7927,45,320,181
UZB,2006,300,8015,0,317,188
UZB,2007,250,8049,2,297,196
UZB,2008,205,8048,1,275,196
UZB,2009,172,7988,19,249,190
UZB,2010,144,7875,81,242,200
UZB,2011,137,7649,18,234,209
UZB,2012,131,7389,51,222,207
UZB,2013,126,7118,2,203,195
UZB,2014,124,6867,8,188,187
UZB,2015,120,6533,12,184,178
UZB,2016,124,6159,0,182,178
UZB,2017,137,5819,0,173,178
UZB,2018,147,5518,0,166,177
UZB,2019,156,5257,0,161,178
VUT,1990,1,74,0,61,1
VUT,1991,1,74,0,61,1
VUT,1992,1,74,0,62,1
VUT,1993,2,75,0,62,1
VUT,1994,2,75,0,63,1
VUT,1995,2,76,0,62,1
VUT,1996,2,77,0,62,1
VUT,1997,2,79,0,62,1
VUT,1998,2,80,0,62,1
VUT,1999,2,82,0,64,1
VUT,2000,2,84,0,63,1
VUT,2001,2,85,0,64,1
VUT,2002,2,86,0,63,1
VUT,2003,2,86,0,62,1
VUT,2004,2,86,0,62,1
VUT,2005,2,86,0,64,1
VUT,2006,2,85,0,64,1
VUT,2007,3,86,0,66,1
VUT,2008,3,85,0,66,1
VUT,2009,3,85,0,66,1
VUT,2010,3,84,0,65,1
VUT,2011,3,83,0,66,1
VUT,2012,3,80,0,65,1
VUT,2013,3,78,0,65,1
VUT,2014,3,77,0,66,1
VUT,2015,3,75,0,67,1
VUT,2016,3,75,0,68,1
VUT,2017,4,73,0,69,1
VUT,2018,4,71,0,68,1
VUT,2019,4,69,0,68,1
VEN,1990,232,7142,64,3573,7
VEN,1991,241,5831,77,2984,7
VEN,1992,263,5878,230,3091,7
VEN,1993,269,6058,79,3163,7
VEN,1994,264,6479,234,3426,8
VEN,1995,244,6493,36,3281,8
VEN,1996,226,6234,46,3154,8
VEN,1997,216,5828,6,2873,8
VEN,1998,219,5699,10,2693,8
VEN,1999,209,5237,26,2408,8
VEN,2000,206,4985,25,2181,8
VEN,2001,207,5068,27,2109,8
VEN,2002,204,5025,20,2104,8
VEN,2003,192,5860,25,2342,9
VEN,2004,186,5083,31,1990,9
VEN,2005,182,4755,30,1796,9
VEN,2006,178,4546,22,1600,9
VEN,2007,174,4669,3,1488,10
VEN,2008,173,4828,1,1394,10
VEN,2009,163,5018,10,1325,10
VEN,2010,149,5092,0,1253,10
VEN,2011,142,5025,1,1211,10
VEN,2012,145,5012,0,1199,10
VEN,2013,138,4941,0,1188,10
VEN,2014,148,4770,1,1239,10
VEN,2015,156,4433,1,1258,10
VEN,2016,165,4084,14,1283,10
VEN,2017,170,3659,28,1300,10
VEN,2018,175,3414,0,1334,11
VEN,2019,188,3338,0,1418,11
VNM,1990,454,27347,0,7933,114
VNM,1991,463,26372,0,7561,115
VNM,1992,470,25188,0,7264,116
VNM,1993,477,23939,0,6753,117
VNM,1994,483,22699,0,6339,117
VNM,1995,489,21486,0,5882,116
VNM,1996,498,20309,0,5379,116
VNM,1997,505,19147,1,4978,115
VNM,1998,512,18070,0,4649,114
VNM,1999,521,17132,0,4303,113
VNM,2000,531,16129,0,3978,109
VNM,2001,552,15208,7,3651,107
VNM,2002,576,14485,0,3371,103
VNM,2003,601,13953,29,3195,101
VNM,2004,627,13505,0,3033,98
VNM,2005,651,13119,6,2854,95
VNM,2006,669,12807,5,2699,92
VNM,2007,696,12619,5,2545,90
VNM,2008,722,12400,0,2401,88
VNM,2009,743,12185,2,2279,87
VNM,2010,762,11801,2,2164,86
VNM,2011,782,11345,2,2062,86
VNM,2012,808,10735,4,1970,85
VNM,2013,839,10066,10,1888,85
VNM,2014,869,9475,4,1846,85
VNM,2015,897,8848,6,1806,85
VNM,2016,928,8216,4,1774,84
VNM,2017,955,7583,8,1759,83
VNM,2018,979,6978,3,1712,83
VNM,2019,1000,6468,0,1672,82
WAL,1990,25,144,0,7,13
WAL,1991,26,136,5,8,14
WAL,1992,27,128,0,9,13
WAL,1993,29,121,0,11,14
WAL,1994,32,117,0,13,14
WAL,1995,34,114,0,16,14
WAL,1996,37,112,0,19,14
WAL,1997,41,111,0,22,16
WAL,1998,46,108,3,27,14
WAL,1999,51,101,0,33,14
WAL,2000,56,93,0,42,13
WAL,2001,65,86,0,51,12
WAL,2002,70,83,0,63,11
WAL,2003,73,83,3,76,11
WAL,2004,80,84,1,91,10
WAL,2005,85,83,1,106,10
WAL,2006,89,83,3,122,10
WAL,2007,91,85,4,137,10
WAL,2008,94,83,3,140,10
WAL,2009,96,83,5,134,11
WAL,2010,97,81,5,123,9
WAL,2011,96,78,2,111,9
WAL,2012,96,75,2,102,8
WAL,2013,94,71,0,93,8
WAL,2014,94,67,0,82,8
WAL,2015,93,65,0,77,7
WAL,2016,92,62,0,72,7
WAL,2017,92,60,0,71,7
WAL,2018,91,59,0,74,7
WAL,2019,90,57,0,76,8
WHO,1990,13410,373526,2535,143445,12403
WHO,1991,13482,369003,2380,136164,12153
WHO,1992,13616,359413,1208,126427,12028
WHO,1993,13847,348689,800,117725,11780
WHO,1994,14323,335758,1635,110083,11787
WHO,1995,14554,321250,1346,100564,11334
WHO,1996,14912,306977,1416,92504,10907
WHO,1997,15184,291577,1067,84509,10441
WHO,1998,15782,276482,617,78294,9976
WHO,1999,16365,261933,568,73081,9695
WHO,2000,17311,248051,2289,67080,9397
WHO,2001,18625,233506,1885,61111,8928
WHO,2002,20336,219119,1003,55854,8515
WHO,2003,22393,204626,1467,51249,8154
WHO,2004,24503,192855,697,46698,8123
WHO,2005,25570,182369,570,43951,7683
WHO,2006,25873,172753,540,40960,7343
WHO,2007,26046,163847,696,38217,7175
WHO,2008,26312,157080,901,36285,7252
WHO,2009,26199,149943,1552,34999,7104
WHO,2010,26189,140527,634,33480,7327
WHO,2011,25925,135712,613,32494,7363
WHO,2012,25710,132850,594,31789,7388
WHO,2013,25507,125565,1271,30802,7582
WHO,2014,25509,118452,925,30270,7519
WHO,2015,25447,119862,1282,30100,7904
WHO,2016,25462,119153,832,30167,8058
WHO,2017,25360,108170,2116,29879,8039
WHO,2018,25305,98075,537,28910,8020
WHO,2019,25348,91213,421,28458,8051
OWI,1990,116435,3005945,116364,2896268,55079
OWI,1991,122526,2976440,85086,2904396,56668
OWI,1992,131712,2951726,62093,2873098,59944
OWI,1993,143954,2925823,62752,2799886,66828
OWI,1994,153917,2897848,566518,2741561,72321
OWI,1995,156766,2874948,67252,2674486,72653
OWI,1996,156401,2842377,87367,2616493,67615
OWI,1997,155476,2818851,99312,2580163,63840
OWI,1998,156337,2794868,108892,2545692,64874
OWI,1999,160670,2767575,141942,2498034,63391
OWI,2000,166153,2740621,120087,2441610,65468
OWI,2001,170844,2711523,67104,2379473,66760
OWI,2002,175378,2692641,66446,2313613,69953
OWI,2003,178952,2672560,71091,2243904,71973
OWI,2004,180550,2649140,70562,2167428,67154
OWI,2005,181768,2621886,59555,2126871,68388
OWI,2006,177815,2588385,74623,2110230,64640
OWI,2007,174060,2550490,71352,2077233,59800
OWI,2008,171679,2517065,64747,2045625,57777
OWI,2009,166803,2476333,71633,1978087,54847
OWI,2010,164386,2430201,54505,1929559,58675
OWI,2011,161440,2384917,62949,1903750,51648
OWI,2012,159452,2341224,112387,1835542,51427
OWI,2013,158918,2300572,117456,1788859,49519
OWI,2014,159364,2238670,188089,1726438,48791
OWI,2015,160786,2184319,167164,1679781,51682
OWI,2016,162123,2100235,161785,1640560,47509
OWI,2017,162681,2016024,130850,1632901,46292
OWI,2018,165543,1943447,103496,1578639,46295
OWI,2019,168015,1882438,62985,1534443,47461
WOR,1990,27885,66182,1667,8759,5818
WOR,1991,28907,62816,3279,8536,5901
WOR,1992,29871,59278,552,8383,5835
WOR,1993,30804,55984,319,8326,6317
WOR,1994,31735,53415,494,8312,6289
WOR,1995,32336,50341,503,8485,6970
WOR,1996,32506,48083,431,8628,6277
WOR,1997,32763,46022,265,8928,6208
WOR,1998,33198,44541,409,9602,6352
WOR,1999,33661,43429,173,10728,6374
WOR,2000,33988,42377,270,12145,6076
WOR,2001,34582,40985,4905,13641,6322
WOR,2002,35082,40156,1345,15570,6379
WOR,2003,35720,39399,1358,17759,8178
WOR,2004,36350,38276,2117,19775,6567
WOR,2005,37051,37557,1405,22246,6717
WOR,2006,37664,36935,1799,24526,7314
WOR,2007,38190,36462,1557,26590,6742
WOR,2008,38684,35221,1399,28367,6590
WOR,2009,38959,33575,1413,29556,6746
WOR,2010,39372,31922,883,30614,7047
WOR,2011,39896,30991,791,31463,6777
WOR,2012,40442,30110,495,32335,6954
WOR,2013,40976,29330,225,32872,6622
WOR,2014,41538,28796,2088,33106,6454
WOR,2015,42298,28311,790,33886,6752
WOR,2016,42872,27672,786,34022,6542
WOR,2017,42766,26297,95,33561,6415
WOR,2018,42782,25125,113,33845,6630
WOR,2019,42742,24249,41,34219,8082
WOR,1990,2797,449307,75391,531248,3192
WOR,1991,2845,453044,41869,539324,3165
WOR,1992,2899,459290,11228,543884,3133
WOR,1993,2946,465881,9175,545840,3177
WOR,1994,2994,471778,534158,566581,3218
WOR,1995,3057,477784,30306,558691,3254
WOR,1996,3121,482899,57356,558087,3284
WOR,1997,3170,487844,57903,558114,3300
WOR,1998,3221,491812,62899,554131,3328
WOR,1999,3267,494006,95834,545389,3348
WOR,2000,3299,496017,81182,533522,3370
WOR,2001,3332,498604,29799,520569,3717
WOR,2002,3373,502021,34855,507618,3476
WOR,2003,3441,506759,30631,490943,3463
WOR,2004,3511,511018,23109,475060,3485
WOR,2005,3573,516176,20269,466235,3522
WOR,2006,3641,517480,12114,457712,3546
WOR,2007,3719,519473,13809,448438,3601
WOR,2008,3808,519723,15690,438504,3641
WOR,2009,3909,519396,23444,428285,3685
WOR,2010,3982,518525,15505,412001,3696
WOR,2011,4086,517350,14475,408073,3747
WOR,2012,4188,514865,19208,391612,3770
WOR,2013,4296,512256,26457,384567,3810
WOR,2014,4413,508091,31136,379105,3807
WOR,2015,4518,502042,32251,372523,3829
WOR,2016,4638,498667,37110,368488,3851
WOR,2017,4763,491328,35808,363663,3856
WOR,2018,4913,485601,38580,347428,3913
WOR,2019,5050,478720,31641,334806,3860
WOR,1990,30371,1819818,29039,2111971,17243
WOR,1991,31999,1808775,23780,2125392,18105
WOR,1992,33578,1803543,26579,2107536,18599
WOR,1993,35342,1794267,38788,2047171,18563
WOR,1994,37134,1783500,13985,1981028,19169
WOR,1995,38557,1779889,13388,1935397,20295
WOR,1996,39436,1766383,15211,1890614,19719
WOR,1997,40328,1761499,28311,1865859,19518
WOR,1998,40324,1756297,34481,1844121,21800
WOR,1999,40685,1750006,23172,1814215,19345
WOR,2000,41063,1743299,25484,1778032,19876
WOR,2001,41280,1734506,22427,1736857,19695
WOR,2002,41605,1734139,21853,1689280,22073
WOR,2003,41725,1728973,20068,1640199,21686
WOR,2004,41992,1721167,23466,1583760,19752
WOR,2005,42677,1707496,9983,1555047,20324
WOR,2006,42950,1689778,17154,1549857,20307
WOR,2007,43382,1665159,15062,1529352,19478
WOR,2008,43437,1645809,29322,1509755,18967
WOR,2009,41921,1620400,34159,1454818,18204
WOR,2010,41338,1592740,27777,1424408,18192
WOR,2011,41367,1560633,32123,1404187,18141
WOR,2012,41063,1527713,80323,1353924,18523
WOR,2013,41050,1503572,67496,1315381,18768
WOR,2014,40606,1460200,110775,1259562,18099
WOR,2015,41969,1420562,99275,1219852,22122
WOR,2016,42915,1351749,84830,1185161,18471
WOR,2017,43973,1296189,64655,1183248,18397
WOR,2018,45099,1246590,57306,1145670,18386
WOR,2019,46164,1205270,27938,1113866,18171
WOR,1990,55337,669271,10189,242976,28814
WOR,1991,58729,650448,16089,229840,29485
WOR,1992,65317,628263,23703,212003,32365
WOR,1993,74814,608342,14451,197274,38759
WOR,1994,82004,587813,17443,184374,43633
WOR,1995,82764,565591,23013,170683,42123
WOR,1996,81286,543678,14327,157984,38323
